country,region,income_group,year,population,gdp_usd,total_electricity_generation_twh,electricity_demand_twh,solar_electricity_twh,wind_electricity_twh,renewables_electricity_twh,hydro_electricity_twh,nuclear_electricity_twh,fossil_electricity_twh,solar_share_pct,wind_share_pct,renewables_share_pct,fossil_share_pct,low_carbon_share_pct,carbon_intensity_gco2_kwh,co2_saved_solar_wind_mt
Malaysia,Asia,Upper-middle,2011,29162034,5.5747E+11,127.07,127.43,0,0,9.6,8.06,0,117.47,0,0,7.555,92.445,7.555,685.69,0
Malaysia,Asia,Upper-middle,2012,29662835,5.87986E+11,134.08,134.17,0.01,0,10.76,9.25,0,123.32,0.007,0,8.025,91.975,8.025,682.73,0
Malaysia,Asia,Upper-middle,2013,30174269,6.15586E+11,140.97,141.16,0.14,0,13.04,11.8,0,127.93,0.099,0,9.25,90.75,9.25,666.03,0.06
Malaysia,Asia,Upper-middle,2014,30696133,6.52564E+11,147.47,147.48,0.23,0,14.31,13.39,0,133.16,0.156,0,9.704,90.296,9.704,662.3,0.1
Malaysia,Asia,Upper-middle,2015,31232796,6.85238E+11,150.11,150.12,0.27,0,14.94,13.92,0,135.17,0.18,0,9.953,90.047,9.953,669.18,0.12
Malaysia,Asia,Upper-middle,2016,31789692,7.15731E+11,156.65,155.99,0.31,0,21.09,20.02,0,135.56,0.198,0,13.463,86.537,13.463,649.28,0.14
Malaysia,Asia,Upper-middle,2017,32355642,7.57336E+11,160.64,159.52,0.33,0,27.94,26.85,0,132.7,0.205,0,17.393,82.607,17.393,620.58,0.15
Malaysia,Asia,Upper-middle,2018,32910963,7.94014E+11,170.58,169.09,0.63,0,28.31,26.33,0,142.27,0.369,0,16.596,83.404,16.596,630.32,0.28
Malaysia,Asia,Upper-middle,2019,33440590,8.29054E+11,178.5,176.84,1.46,0,28.8,26.2,0,149.7,0.818,0,16.134,83.866,16.134,626.05,0.66
Malaysia,Asia,Upper-middle,2020,33889554,7.83174E+11,174.01,172.46,2.06,0,30.59,27.3,0,143.42,1.184,0,17.579,82.421,17.579,633.7,0.93
Malaysia,Asia,Upper-middle,2021,34282404,8.0739E+11,175.21,174.27,2.3,0,33.73,30.2,0,141.48,1.313,0,19.251,80.749,19.251,611.44,1.03
Malaysia,Asia,Upper-middle,2022,34695494,8.77584E+11,183.63,182.25,2.75,0,35.76,31.78,0,147.87,1.498,0,19.474,80.526,19.474,604.04,1.24
Malaysia,Asia,Upper-middle,2023,35126295,,187.8,186.7,3.24,0,35.98,31.51,0,151.82,1.725,0,19.159,80.841,19.159,607.88,1.46
Malaysia,Asia,Upper-middle,2024,35557670,,198.12,197.04,4.12,0,40.35,34.52,0,157.77,2.08,0,20.366,79.634,20.366,600.44,1.85
Malaysia,Asia,Upper-middle,2025,35977834,,201.09,199.91,4.51,0,41.53,35.24,,159.56,2.243,0,20.652,79.348,20.652,601.97,2.03
Mexico,North America,Upper-middle,2000,98625553,1.24119E+12,203.62,204.49,0.01,0.02,39.46,33.07,8.22,155.94,0.005,0.01,19.379,76.584,23.416,525.39,0.01
Mexico,North America,Upper-middle,2001,100099101,1.2515E+12,210.22,210.28,0.01,0.02,34.72,28.44,8.73,166.77,0.005,0.01,16.516,79.331,20.669,543.91,0.01
Mexico,North America,Upper-middle,2002,101548627,1.27546E+12,215.73,215.93,0.01,0.02,30.96,24.86,9.75,175.02,0.005,0.009,14.351,81.129,18.871,553.42,0.01
Mexico,North America,Upper-middle,2003,102978517,1.30668E+12,224.9,224.03,0.01,0.02,26.83,19.85,10.5,187.57,0.004,0.009,11.93,83.402,16.598,570.17,0.01
Mexico,North America,Upper-middle,2004,104394131,1.37306E+12,235.39,234.12,0.01,0.02,32.47,25.18,9.19,193.73,0.004,0.008,13.794,82.302,17.698,553.93,0.01
Mexico,North America,Upper-middle,2005,105811504,1.42714E+12,247.97,246.3,0.01,0.02,35.88,27.71,10.8,201.29,0.004,0.008,14.469,81.175,18.825,555.83,0.01
Mexico,North America,Upper-middle,2006,107253666,1.51073E+12,256.25,255.47,0.01,0.05,38,30.45,10.87,207.38,0.004,0.02,14.829,80.929,19.071,546.81,0.03
Mexico,North America,Upper-middle,2007,108774356,1.57248E+12,263.26,262.09,0.01,0.25,35.85,27.34,10.42,216.99,0.004,0.095,13.618,82.424,17.576,554.21,0.12
Mexico,North America,Upper-middle,2008,110374286,1.60748E+12,269.29,268.19,0.02,0.25,47.39,39.22,9.8,212.1,0.007,0.093,17.598,78.763,21.237,522.04,0.12
Mexico,North America,Upper-middle,2009,111999720,1.54382E+12,267.76,266.86,0.03,0.6,34.9,26.72,10.5,222.36,0.011,0.224,13.034,83.045,16.955,554.08,0.28
Mexico,North America,Upper-middle,2010,113623898,1.63827E+12,275.57,274.62,0.03,1.24,46.47,37.2,5.88,223.22,0.011,0.45,16.863,81.003,18.997,541.93,0.57
Mexico,North America,Upper-middle,2011,115243503,1.71609E+12,292.15,291.45,0.04,1.65,45.93,36.27,10.09,236.13,0.014,0.565,15.721,80.825,19.175,539.79,0.76
Mexico,North America,Upper-middle,2012,116818208,1.775E+12,296.39,297.45,0.07,3.69,43.06,31.85,8.77,244.56,0.024,1.245,14.528,82.513,17.487,550.26,1.69
Mexico,North America,Upper-middle,2013,118343572,1.80306E+12,297.12,297.09,0.11,4.18,40.12,27.96,11.8,245.2,0.037,1.407,13.503,82.526,17.474,546.82,1.93
Mexico,North America,Upper-middle,2014,119784265,1.85455E+12,303.33,302.8,0.22,6.43,53.64,38.89,9.68,240.01,0.073,2.12,17.684,79.125,20.875,525.6,2.99
Mexico,North America,Upper-middle,2015,121072310,1.91601E+12,310.36,309.69,0.2,8.75,48.24,30.89,11.58,250.54,0.064,2.819,15.543,80.726,19.274,533.9,4.03
Mexico,North America,Upper-middle,2016,122251344,1.96191E+12,320.35,320.61,0.25,10.38,48.98,30.03,10.57,260.8,0.078,3.24,15.29,81.411,18.589,537.6,4.78
Mexico,North America,Upper-middle,2017,123400052,2.00772E+12,329.09,329.44,1.19,10.62,50.78,30.88,10.88,267.43,0.362,3.227,15.43,81.263,18.737,533.68,5.31
Mexico,North America,Upper-middle,2018,124573713,2.05154E+12,349.29,350.54,3.21,12.44,55.24,32.23,13.55,280.5,0.919,3.562,15.815,80.306,19.694,523.92,7.04
Mexico,North America,Upper-middle,2019,125762978,2.0477E+12,344.57,345.39,9.96,16.73,57.5,23.6,11.19,275.88,2.891,4.855,16.687,80.065,19.935,525.73,12.01
Mexico,North America,Upper-middle,2020,126799053,1.88018E+12,325.73,329.74,15.84,19.7,69.37,26.82,11.18,245.18,4.863,6.048,21.297,75.271,24.729,484.05,15.99
Mexico,North America,Upper-middle,2021,127648151,1.97314E+12,328.59,327.63,20.19,21.07,82.09,34.72,11.92,234.58,6.144,6.412,24.983,71.39,28.61,456.25,18.57
Mexico,North America,Upper-middle,2022,128613116,2.03344E+12,340.15,339.88,20.34,20.53,83.13,35.56,10.85,246.17,5.98,6.036,24.439,72.371,27.629,464.38,18.39
Mexico,North America,Upper-middle,2023,129739761,,351.7,350.66,23.34,20.7,71.28,20.61,12.39,268.03,6.636,5.886,20.267,76.21,23.79,489.05,19.82
Mexico,North America,Upper-middle,2024,130861001,,355.18,354.87,25.72,19.75,75,23.54,12.31,267.87,7.241,5.561,21.116,75.418,24.582,483.14,20.46
Mexico,North America,Upper-middle,2025,131946897,,356.97,356.66,26.34,21.38,82.43,28.75,10.16,264.38,7.379,5.989,23.092,74.062,25.938,474.02,21.47
Netherlands,Europe,High,2000,16058757,6.03803E+11,88.06,106.97,0.01,0.83,2.97,0.14,3.93,81.16,0.011,0.943,3.373,92.164,7.836,540.31,0.38
Netherlands,Europe,High,2001,16182705,6.20171E+11,92.14,109.42,0.01,0.83,3.31,0.12,3.98,84.85,0.011,0.901,3.592,92.088,7.912,541.03,0.38
Netherlands,Europe,High,2002,16288060,6.24425E+11,94.64,111.02,0.02,0.95,3.98,0.11,3.91,86.75,0.021,1.004,4.205,91.663,8.337,538.78,0.44
Netherlands,Europe,High,2003,16366914,6.29811E+11,95.47,112.46,0.03,1.32,3.96,0.07,4.02,87.49,0.031,1.383,4.148,91.641,8.359,540.8,0.61
Netherlands,Europe,High,2004,16425562,6.46331E+11,99.82,116.04,0.03,1.87,5.3,0.09,3.82,90.7,0.03,1.873,5.31,90.864,9.136,522.74,0.86
Netherlands,Europe,High,2005,16465707,6.64118E+11,98.53,116.82,0.04,2.07,7.46,0.09,4,87.07,0.041,2.101,7.571,88.369,11.631,511.72,0.95
Netherlands,Europe,High,2006,16493851,6.91454E+11,97.52,118.98,0.04,2.74,8.06,0.11,3.47,85.99,0.041,2.81,8.265,88.177,11.823,511.38,1.25
Netherlands,Europe,High,2007,16531360,7.212E+11,103.68,121.29,0.04,3.44,7.59,0.11,4.2,91.89,0.039,3.318,7.321,88.628,11.372,509.74,1.57
Netherlands,Europe,High,2008,16597259,7.37705E+11,106.21,122.06,0.04,4.26,9.53,0.1,4.17,92.51,0.038,4.011,8.973,87.101,12.899,494.4,1.94
Netherlands,Europe,High,2009,16684148,7.13987E+11,112.35,117.24,0.04,4.58,10.83,0.1,4.25,97.27,0.036,4.077,9.64,86.578,13.422,486.69,2.08
Netherlands,Europe,High,2010,16771232,7.28193E+11,118.1,120.88,0.06,3.99,11.19,0.1,3.97,102.94,0.051,3.378,9.475,87.163,12.837,478.15,1.82
Netherlands,Europe,High,2011,16851061,7.44614E+11,112.64,121.73,0.1,5.1,12.32,0.06,4.14,96.18,0.089,4.528,10.938,85.387,14.613,472.3,2.34
Netherlands,Europe,High,2012,16915191,7.36942E+11,102.27,119.38,0.19,4.98,12.47,0.1,3.91,85.89,0.186,4.869,12.193,83.984,16.016,494.48,2.33
Netherlands,Europe,High,2013,16967066,7.35983E+11,100.56,118.8,0.41,5.63,12.1,0.11,2.89,85.57,0.408,5.599,12.033,85.093,14.907,500.6,2.72
Netherlands,Europe,High,2014,17030085,7.46459E+11,102.1,116.83,0.73,5.8,11.65,0.11,4.09,86.36,0.715,5.681,11.41,84.584,15.416,521.25,2.94
Netherlands,Europe,High,2015,17107429,7.61083E+11,108.99,117.74,1.11,7.55,13.69,0.09,4.08,91.22,1.018,6.927,12.561,83.696,16.304,551.43,3.9
Netherlands,Europe,High,2016,17204693,7.77764E+11,113.96,118.87,1.6,8.17,14.78,0.1,3.96,95.22,1.404,7.169,12.969,83.556,16.444,524.57,4.4
Netherlands,Europe,High,2017,17315376,8.00404E+11,116.04,119.55,2.2,10.57,17.43,0.06,3.4,95.21,1.896,9.109,15.021,82.049,17.951,489.66,5.75
Netherlands,Europe,High,2018,17421285,8.19301E+11,113.1,121.07,3.71,10.55,18.88,0.07,3.51,90.71,3.28,9.328,16.693,80.203,19.797,467.11,6.42
Netherlands,Europe,High,2019,17537505,8.35323E+11,120.05,120.91,5.4,11.51,22.8,0.07,3.91,93.34,4.498,9.588,18.992,77.751,22.249,410,7.61
Netherlands,Europe,High,2020,17636732,8.02862E+11,121.96,119.3,8.57,15.27,32.73,0.05,4.09,85.14,7.027,12.52,26.837,69.81,30.19,342.9,10.73
Netherlands,Europe,High,2021,17730565,8.41907E+11,120.89,121.14,11.3,18.13,40.44,0.09,3.83,76.62,9.347,14.997,33.452,63.38,36.62,351.97,13.24
Netherlands,Europe,High,2022,17904421,8.79609E+11,119.96,115.69,16.66,21.57,48.1,0.05,4.16,67.7,13.888,17.981,40.097,56.435,43.565,325.61,17.2
Netherlands,Europe,High,2023,18092526,,119.96,114.3,19.61,29.52,56.84,0.07,3.99,59.13,16.347,24.608,47.382,49.291,50.709,268.17,22.11
Netherlands,Europe,High,2024,18228740,,122.33,118.11,21.82,33.48,62.07,0.09,3.57,56.69,17.837,27.369,50.74,46.342,53.658,250.72,24.88
Netherlands,Europe,High,2025,18346823,,134.96,121.11,28.5,33.7,69.1,0.05,3.99,61.87,21.117,24.97,51.2,45.843,54.157,253.56,27.99
Norway,Europe,High,2000,4490864,2.42751E+11,142.52,123.47,0,0.03,142.11,141.82,0,0.41,0,0.021,99.712,0.288,99.712,25.75,0.01
Norway,Europe,High,2001,4513650,2.55455E+11,121.32,124.89,0,0.03,120.74,120.46,0,0.58,0,0.025,99.522,0.478,99.522,26.87,0.01
Norway,Europe,High,2002,4538016,2.67081E+11,130.24,120.53,0,0.08,129.7,129.37,0,0.54,0,0.061,99.585,0.415,99.585,26.49,0.04
Norway,Europe,High,2003,4564666,2.77856E+11,106.67,114.54,0,0.22,106.03,105.48,0,0.64,0,0.206,99.4,0.6,99.4,27.75,0.1
Norway,Europe,High,2004,4591739,2.97743E+11,110.1,121.55,0,0.25,109.39,108.78,0,0.71,0,0.227,99.355,0.645,99.355,27.88,0.11
Norway,Europe,High,2005,4623120,3.14941E+11,137.25,125.21,0,0.5,136.52,135.69,0,0.73,0,0.364,99.468,0.532,99.468,26.96,0.22
Norway,Europe,High,2006,4660487,3.32458E+11,121.22,122.07,0,0.64,120.4,119.37,0,0.82,0,0.528,99.324,0.676,99.324,27.88,0.29
Norway,Europe,High,2007,4709017,3.52693E+11,136.11,126.08,0,0.89,134.94,133.66,0,1.17,0,0.654,99.14,0.86,99.14,28.58,0.4
Norway,Europe,High,2008,4768097,3.64944E+11,141.19,127.33,0,0.91,140.35,139.04,0,0.84,0,0.645,99.405,0.595,99.405,27.48,0.41
Norway,Europe,High,2009,4828625,3.70113E+11,130.97,121.99,0,0.97,126.48,125.28,0,4.49,0,0.741,96.572,3.428,96.572,39.09,0.44
Norway,Europe,High,2010,4889160,3.83761E+11,123.14,130.69,0,0.87,117.96,116.74,0,5.18,0,0.707,95.793,4.207,95.793,42.88,0.39
Norway,Europe,High,2011,4952969,3.9942E+11,125.93,122.85,0,1.29,121.91,120.28,0,4.02,0,1.024,96.808,3.192,96.808,38.36,0.58
Norway,Europe,High,2012,5018453,4.10276E+11,146.18,128.36,0,1.54,143.59,141.72,0,2.59,0,1.053,98.228,1.772,98.228,32.15,0.69
Norway,Europe,High,2013,5080126,4.14445E+11,133.14,128.13,0,1.88,130.42,128.14,0,2.72,0,1.412,97.957,2.043,97.957,33.95,0.85
Norway,Europe,High,2014,5137397,4.22934E+11,140.88,125.3,0,2.22,137.94,135.47,0,2.94,0,1.576,97.913,2.087,97.913,33.93,1
Norway,Europe,High,2015,5189777,4.30789E+11,143,128.35,0,2.52,140.07,137.3,0,2.93,0,1.762,97.951,2.049,97.951,33.64,1.13
Norway,Europe,High,2016,5235974,4.35807E+11,148.03,131.62,0,2.11,145.15,142.81,0,2.88,0,1.425,98.054,1.946,98.054,33.1,0.95
Norway,Europe,High,2017,5276807,4.46544E+11,148.27,133.11,0,2.85,145.48,142.37,0,2.79,0,1.922,98.118,1.882,98.118,32.98,1.28
Norway,Europe,High,2018,5311751,4.50245E+11,145.94,135.79,0,3.87,143.05,138.98,0,2.89,0,2.652,98.02,1.98,98.02,33.1,1.74
Norway,Europe,High,2019,5347733,4.55305E+11,133.83,133.87,0.01,5.52,131.07,125.29,0,2.76,0.007,4.125,97.938,2.062,97.938,33.48,2.49
Norway,Europe,High,2020,5379275,4.49485E+11,154.32,133.85,0.08,9.91,152.03,141.8,0,2.29,0.052,6.422,98.516,1.484,98.516,30.39,4.5
Norway,Europe,High,2021,5408082,4.67008E+11,157.13,139.55,0.11,11.76,156.06,143.97,0,1.07,0.07,7.484,99.319,0.681,99.319,26.92,5.34
Norway,Europe,High,2022,5456796,4.82328E+11,145.42,132.9,0.17,14.8,143.45,128.24,0,1.97,0.117,10.177,98.645,1.355,98.645,29.64,6.74
Norway,Europe,High,2023,5519167,,153.63,135.89,0.36,13.96,151.28,136.71,0,2.35,0.234,9.087,98.47,1.53,98.47,30.46,6.44
Norway,Europe,High,2024,5576656,,157.11,138.67,0.53,14.6,154.92,139.55,0,2.19,0.337,9.293,98.606,1.394,98.606,29.66,6.81
Norway,Europe,High,2025,5623074,,160.81,137.71,0.53,13.56,159.2,144.77,0,1.61,0.33,8.432,98.999,1.001,98.999,28.11,6.34
Pakistan,Asia,Lower-middle,2000,154879124,4.59799E+11,66.49,66.49,0,0,17.19,17.19,0.38,48.92,0,0,25.854,73.575,26.425,499.93,0
Pakistan,Asia,Lower-middle,2001,159270910,4.77964E+11,72.11,72.11,0,0,18.94,18.94,1.98,51.19,0,0,26.265,70.989,29.011,483.71,0
Pakistan,Asia,Lower-middle,2002,163222552,5.04825E+11,75.77,75.77,0,0,22.35,22.35,1.8,51.62,0,0,29.497,68.127,31.873,465.62,0
Pakistan,Asia,Lower-middle,2003,167110250,5.4392E+11,82.08,82.15,0,0,28.14,26.94,1.81,52.13,0,0,34.284,63.511,36.489,442.37,0
Pakistan,Asia,Lower-middle,2004,171285999,5.92026E+11,85.96,86.07,0,0,26.87,25.67,1.93,57.16,0,0,31.259,66.496,33.504,461.84,0
Pakistan,Asia,Lower-middle,2005,175453212,6.41139E+11,94.56,94.71,0,0,31.86,30.86,2.41,60.29,0,0,33.693,63.758,36.242,441.73,0
Pakistan,Asia,Lower-middle,2006,179682690,6.85966E+11,99.53,99.7,0,0,33.01,31.95,2.55,63.97,0,0,33.166,64.272,35.728,442.98,0
Pakistan,Asia,Lower-middle,2007,184493231,7.19254E+11,96.15,96.35,0,0,29.96,28.71,2.31,63.88,0,0,31.16,66.438,33.562,456.68,0
Pakistan,Asia,Lower-middle,2008,189499112,7.46913E+11,93.01,93.24,0,0,29.06,27.78,1.74,62.21,0,0,31.244,66.885,33.115,459.09,0
Pakistan,Asia,Lower-middle,2009,194376535,7.74881E+11,96.11,96.36,0,0.01,29.1,28.09,2.64,64.37,0,0.01,30.278,66.975,33.025,458.23,0
Pakistan,Asia,Lower-middle,2010,199239048,8.05492E+11,94.54,94.81,0.01,0.01,32.82,31.81,2.56,59.16,0.011,0.011,34.715,62.577,37.423,429.66,0.01
Pakistan,Asia,Lower-middle,2011,203746069,8.45097E+11,94.83,95.1,0.03,0.02,29.68,28.52,3.84,61.31,0.032,0.021,31.298,64.653,35.347,443.32,0.02
Pakistan,Asia,Lower-middle,2012,207667129,8.78485E+11,98.1,98.48,0.07,0.01,31.11,29.86,5.27,61.72,0.071,0.01,31.713,62.915,37.085,431.7,0.04
Pakistan,Asia,Lower-middle,2013,211073979,9.18329E+11,104.88,105.3,0.14,0.4,33.76,31.87,4.4,66.72,0.133,0.381,32.189,63.616,36.384,436.21,0.24
Pakistan,Asia,Lower-middle,2014,214264649,9.61517E+11,107.91,108.35,0.24,0.8,35.43,32.47,4.58,67.9,0.222,0.741,32.833,62.923,37.077,432.77,0.47
Pakistan,Asia,Lower-middle,2015,217290884,1.01083E+12,112.79,113.25,0.38,0.79,37.95,34.63,4.33,70.51,0.337,0.7,33.647,62.514,37.486,431.78,0.53
Pakistan,Asia,Lower-middle,2016,220138863,1.06115E+12,122.9,123.4,0.68,1.33,35.85,32.18,5.44,81.61,0.553,1.082,29.17,66.404,33.596,456.96,0.9
Pakistan,Asia,Lower-middle,2017,223273974,1.11727E+12,130.36,130.92,0.92,2.1,32.64,27.92,8.11,89.61,0.706,1.611,25.038,68.74,31.26,486.12,1.36
Pakistan,Asia,Lower-middle,2018,226928893,1.16541E+12,129.02,129.51,0.92,3.16,33.13,27.34,9.29,86.6,0.713,2.449,25.678,67.121,32.879,484.11,1.84
Pakistan,Asia,Lower-middle,2019,230800908,1.17233E+12,134.97,135.48,2.61,2.88,40.78,33.58,9.07,85.12,1.934,2.134,30.214,63.066,36.934,468.99,2.47
Pakistan,Asia,Lower-middle,2020,235001745,1.20203E+12,146.16,146.66,4.1,2.9,42.3,33.55,9.64,94.22,2.805,1.984,28.941,64.464,35.536,477.49,3.15
Pakistan,Asia,Lower-middle,2021,239477805,1.2782E+12,163.21,163.71,5.79,4.58,45.77,33.55,15.74,101.7,3.548,2.806,28.044,62.312,37.688,456.77,4.67
Pakistan,Asia,Lower-middle,2022,243700667,1.31883E+12,175.97,176.43,7.72,6.34,50.55,34.58,22.28,103.14,4.387,3.603,28.726,58.612,41.388,431.66,6.33
Pakistan,Asia,Lower-middle,2023,247504505,,171.97,172.45,11.35,6.05,57.07,37.9,22.44,92.46,6.6,3.518,33.186,53.765,46.235,401.29,7.83
Pakistan,Asia,Lower-middle,2024,251269160,,174.96,175.44,19.83,5.16,65.08,38.27,22.88,87,11.334,2.949,37.197,49.726,50.274,373.69,11.25
Pakistan,Asia,Lower-middle,2025,255219560,,195.03,195.51,36.61,5.74,83.37,39.35,23.71,87.95,18.771,2.943,42.747,45.096,54.904,346.56,19.06
Peru,South America,Upper-middle,2000,26598328,1.28562E+11,19.92,19.92,0,0,16.33,16.17,0,3.59,0,0,81.978,18.022,81.978,141.06,0
Peru,South America,Upper-middle,2001,26964610,1.30005E+11,20.77,20.77,0,0,17.77,17.61,0,3,0,0,85.556,14.444,85.556,117.96,0
Peru,South America,Upper-middle,2002,27288211,1.37911E+11,21.99,21.99,0,0,18.23,18.04,0,3.76,0,0,82.901,17.099,82.901,139.15,0
Peru,South America,Upper-middle,2003,27580485,1.44584E+11,22.93,22.93,0,0,18.73,18.53,0,4.2,0,0,81.683,18.317,81.683,145.66,0
Peru,South America,Upper-middle,2004,27852190,1.52841E+11,24.25,24.25,0,0,17.67,17.52,0,6.58,0,0,72.866,27.134,72.866,200,0
Peru,South America,Upper-middle,2005,28101175,1.63489E+11,25.5,25.5,0,0,18.43,18.08,0,7.07,0,0,72.275,27.725,72.275,200,0
Peru,South America,Upper-middle,2006,28324488,1.76775E+11,27.36,27.36,0,0,20.05,19.7,0,7.31,0,0,73.282,26.718,73.282,192.98,0
Peru,South America,Upper-middle,2007,28530704,1.92943E+11,29.93,29.93,0,0,19.97,19.55,0,9.96,0,0,66.722,33.278,66.722,229.54,0
Peru,South America,Upper-middle,2008,28719038,2.1101E+11,32.43,32.43,0,0,19.5,19.04,0,12.93,0,0,60.13,39.87,60.13,269.2,0
Peru,South America,Upper-middle,2009,28896819,2.1283E+11,32.92,32.86,0,0,19.95,19.49,0,12.97,0,0,60.601,39.399,60.601,265.19,0
Peru,South America,Upper-middle,2010,29086021,2.30353E+11,35.89,35.78,0,0,20.71,20.04,0,15.18,0,0,57.704,42.296,57.704,283.09,0
Peru,South America,Upper-middle,2011,29304083,2.44712E+11,39.23,39.24,0,0,22.27,21.59,0,16.96,0,0,56.768,43.232,56.768,286.52,0
Peru,South America,Upper-middle,2012,29550367,2.59737E+11,39.96,39.96,0.06,0,22.08,21.35,0,17.88,0.15,0,55.255,44.745,55.255,297.55,0.03
Peru,South America,Upper-middle,2013,29817908,2.7494E+11,43.51,43.51,0.2,0,23.47,22.31,0,20.04,0.46,0,53.942,46.058,53.942,304.99,0.09
Peru,South America,Upper-middle,2014,30115825,2.81489E+11,45.73,45.72,0.2,0.26,23.95,22.2,0,21.78,0.437,0.569,52.373,47.627,52.373,309.64,0.21
Peru,South America,Upper-middle,2015,30457598,2.90643E+11,48.27,48.22,0.23,0.6,25.45,23.71,0,22.82,0.476,1.243,52.724,47.276,52.724,305.78,0.37
Peru,South America,Upper-middle,2016,30866497,3.02132E+11,51.63,51.61,0.24,1.06,26.02,24.16,0,25.61,0.465,2.053,50.397,49.603,50.397,320.94,0.58
Peru,South America,Upper-middle,2017,31324639,3.09743E+11,52.71,52.73,0.29,1.07,30.89,29.06,0,21.82,0.55,2.03,58.604,41.396,58.604,271.49,0.61
Peru,South America,Upper-middle,2018,31897590,3.22061E+11,54.62,54.64,0.75,1.5,33.39,30.72,0,21.23,1.373,2.746,61.131,38.869,61.131,252.84,1.01
Peru,South America,Upper-middle,2019,32449302,3.29253E+11,56.87,56.93,0.78,1.65,34.43,31.45,0,22.44,1.372,2.901,60.542,39.458,60.542,256.73,1.09
Peru,South America,Upper-middle,2020,32838577,2.92989E+11,52.99,53.03,0.79,1.81,33.64,30.5,0,19.35,1.491,3.416,63.484,36.516,63.484,239.67,1.17
Peru,South America,Upper-middle,2021,33155883,3.32692E+11,56.99,57.03,0.8,1.82,35.09,31.89,0,21.9,1.404,3.194,61.572,38.428,61.572,250.92,1.18
Peru,South America,Upper-middle,2022,33475436,3.41678E+11,59.9,59.94,0.84,1.93,33.09,29.73,0,26.81,1.402,3.222,55.242,44.758,55.242,287.81,1.25
Peru,South America,Upper-middle,2023,33845616,,60.87,60.9,0.84,1.93,33.1,29.73,0,27.77,1.38,3.171,54.378,45.622,54.378,291.77,1.25
Peru,South America,Upper-middle,2024,34217850,,59.29,59.32,0.95,2.09,35.64,32,0,23.65,1.602,3.525,60.111,39.889,60.111,258.73,1.37
Peru,South America,Upper-middle,2025,34576673,,60.44,60.47,1.83,2.11,38.47,33.88,0,21.97,3.028,3.491,63.65,36.35,63.65,238.25,1.77
Philippines,Asia,Lower-middle,2000,79625401,3.27248E+11,45.3,45.3,0,0,19.43,7.8,0,25.87,0,0,42.892,57.108,42.892,468.21,0
Philippines,Asia,Lower-middle,2001,81401488,3.3958E+11,47.05,47.05,0,0,17.54,7.1,0,29.51,0,0,37.279,62.721,37.279,506.06,0
Philippines,Asia,Lower-middle,2002,83068889,3.54897E+11,48.46,48.46,0,0,17.27,7.03,0,31.19,0,0,35.638,64.362,35.638,467.19,0
Philippines,Asia,Lower-middle,2003,84731836,3.75677E+11,52.94,52.94,0,0,17.69,7.87,0,35.25,0,0,33.415,66.585,33.415,455.61,0
Philippines,Asia,Lower-middle,2004,86394510,4.04092E+11,55.94,55.94,0,0,18.87,8.59,0,37.07,0,0,33.733,66.267,33.733,460.67,0
Philippines,Asia,Lower-middle,2005,88015959,4.26864E+11,56.57,56.57,0,0.02,18.31,8.39,0,38.26,0,0.035,32.367,67.633,32.367,448.65,0.01
Philippines,Asia,Lower-middle,2006,89508992,4.52835E+11,56.78,56.78,0,0.05,20.46,9.94,0,36.32,0,0.088,36.034,63.966,36.034,427.44,0.02
Philippines,Asia,Lower-middle,2007,91075180,4.86739E+11,59.62,59.62,0,0.06,18.84,8.56,0,40.78,0,0.101,31.6,68.4,31.6,452.2,0.03
Philippines,Asia,Lower-middle,2008,92699091,5.11142E+11,60.82,60.82,0,0.06,20.62,9.84,0,40.2,0,0.099,33.903,66.097,33.903,431.11,0.03
Philippines,Asia,Lower-middle,2009,94384256,5.21164E+11,61.92,61.92,0,0.06,20.17,9.79,0,41.75,0,0.097,32.574,67.426,32.574,441.38,0.03
Philippines,Asia,Lower-middle,2010,96337127,5.65515E+11,67.73,67.73,0,0.06,17.81,7.8,0,49.92,0,0.089,26.296,73.704,26.296,504.65,0.03
Philippines,Asia,Lower-middle,2011,98248614,5.90943E+11,69.15,69.15,0,0.09,19.82,9.7,0,49.33,0,0.13,28.662,71.338,28.662,492.99,0.04
Philippines,Asia,Lower-middle,2012,100175511,6.317E+11,72.89,72.89,0,0.08,20.74,10.25,0,52.15,0,0.11,28.454,71.546,28.454,505.28,0.04
Philippines,Asia,Lower-middle,2013,102076334,6.74347E+11,75.23,75.23,0,0.07,19.87,10.02,0,55.36,0,0.093,26.412,73.588,26.412,529.98,0.03
Philippines,Asia,Lower-middle,2014,103767127,7.17154E+11,77.23,77.23,0.02,0.15,19.78,9.14,0,57.45,0.026,0.194,25.612,74.388,25.612,536.84,0.08
Philippines,Asia,Lower-middle,2015,105312988,7.62679E+11,82.4,82.4,0.14,0.75,20.94,8.66,0,61.46,0.17,0.91,25.413,74.587,25.413,544.78,0.4
Philippines,Asia,Lower-middle,2016,106735721,8.17203E+11,90.79,90.79,1.1,0.98,21.98,8.11,0,68.81,1.212,1.079,24.21,75.79,24.21,560.19,0.94
Philippines,Asia,Lower-middle,2017,108119691,8.73843E+11,94.36,94.36,1.2,1.09,23.17,9.61,0,71.19,1.272,1.155,24.555,75.445,24.555,560.51,1.03
